...1,url,languageCode,publisher.name,publisher.site,reviewDate,text,claimDate,claimant_party,reason,claimYear,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior,textualRating,claimant,location,location.extra,title
7063,https://www.politifact.com/factchecks/2018/sep/12/gavin-newsom/gavin-newsoms-misleading-claim-john-cox-parroting-/,en,PolitiFact,politifact.com,2018-09-12T20:50:17Z,Says John Cox 'parroted; parroted Trump — almost verbatim — on the children’s separation issues at the border.',2018-08-17T00:00:00Z,Democratic,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Gavin Newsom,TV Appearance,ABC,Gavin Newsom's misleading claim on John Cox 'parroting' Trump on family separations
3457,https://www.politifact.com/factchecks/2018/sep/13/jeff-merkley/yes-10-million-were-transferred-fema-ice/,en,PolitiFact,politifact.com,2018-09-13T15:12:46Z,Says the Trump administration transferred $10 million from FEMA to ICE.,2018-09-11T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Jeff Merkley,TV Appearance,MSNBC,Yes; $10 million were transferred from FEMA to ICE
4525,https://www.politifact.com/factchecks/2018/sep/13/steve-chabot/despite-steve-chabots-claim-aftab-pureval-didnt-ha/,en,PolitiFact,politifact.com,2018-09-13T15:25:51Z,Aftab Pureval is 'lying' about his office’s '$400;000 projected deficit.',2018-09-06T00:00:00Z,Republican,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Steve Chabot,Advertisement,,Despite Steve Chabot's claim; Aftab Pureval didn't have a deficit
7157,https://www.politifact.com/factchecks/2018/sep/13/jim-justice/west-virginias-summerville-lake-clearest-east/,en,PolitiFact,politifact.com,2018-09-13T17:10:21Z,According to SCUBA divers; Summersville Lake is the clearest freshwater lake east of the Mississippi River.',2018-08-17T00:00:00Z,Republican,NA,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Jim Justice,Social Media,Twitter,Is West Virginia's Summersville Lake the clearest in the East?
6715,https://www.politifact.com/factchecks/2018/sep/13/patrick-morrisey/did-joe-manchin-stick-hillary-clinton-after-contro/,en,PolitiFact,politifact.com,2018-09-13T17:14:16Z,Says Joe Manchin 'strongly supported and voted for Hillary Clinton after she said; ‘We’re going to put a lot of coal miners and coal companies out of work.’',2018-08-21T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Patrick Morrisey,Speech/Remarks,Campaign,Did Joe Manchin stick with Hillary Clinton after controversial coal comment?
5001,https://www.politifact.com/factchecks/2018/sep/13/scott-walker/scott-walker-misleads-claiming-tony-evers-could-ha/,en,PolitiFact,politifact.com,2018-09-13T20:16:45Z,A teacher watched hard-core pornography in his classroom;' along with other inappropriate behavior; but Tony Evers didn't revoke the teacher's license and 'the teacher is still in the classroom.',2018-09-05T00:00:00Z,Republican,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Scott Walker,Advertisement,,Scott Walker misleads in claiming Tony Evers could have revoked teacher license in porn viewing case
3856,https://www.politifact.com/factchecks/2018/sep/14/tammy-baldwin/insurers-leah-vukmir-opposed-wisconsin-law-forcing/,en,PolitiFact,politifact.com,2018-09-14T17:22:58Z,Says Leah Vukmir was 'just about the only legislator who stood with the insurance companies' and 'voted against oral chemotherapy.',2018-09-10T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Tammy Baldwin,Advertisement,,Like insurers; Leah Vukmir opposed Wisconsin law forcing insurers to make oral chemo more affordable
3060,https://www.politifact.com/factchecks/2018/sep/16/erika-harold/republican-ag-candidate-misleads-attacking-opponen/,en,PolitiFact,politifact.com,2018-09-17T20:45:06Z,Mike Madigan and Kwame Raoul team up to raise property taxes.',2018-08-13T00:00:00Z,Republican,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Erika Harold,Advertisement,,Republican AG candidate misleads in attacking opponent over property taxes
5786,https://www.politifact.com/factchecks/2018/sep/18/andrew-gillum/fact-checking-andrew-gillum-cost-medicare-all/,en,PolitiFact,politifact.com,2018-09-18T16:25:01Z,Says there is a report 'that showed that; should we move to cover more people to a Medicare for All system; we could actually save the system trillions over an extended period of time.',2018-09-02T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Andrew Gillum,TV Appearance,CNN,Fact-checking Andrew Gillum on the cost of Medicare for All
6037,https://www.politifact.com/factchecks/2018/sep/17/kwame-raoul/raouls-false-claim-about-opponents-stance-gay-adop/,en,PolitiFact,politifact.com,2018-09-18T17:34:08Z,We know [Erika Harold would] discriminate against a loving gay couple who want to adopt a child; favoring an abusive straight couple instead.',2018-09-04T00:00:00Z,Democratic,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Kwame Raoul,Advertisement,,AG candidate Raoul makes false claim about opponent's stance on gay adoption
5045,https://www.politifact.com/factchecks/2018/sep/18/ro-khanna/what-percentage-americans-own-stocks/,en,PolitiFact,politifact.com,2018-09-18T18:38:17Z,Most Americans don’t own stocks.',2018-09-12T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Ro Khanna,Social Media,Facebook,What percentage of Americans own stocks?
5248,https://www.politifact.com/factchecks/2018/sep/18/phil-bredesen/bredesen-blackburn-weakened-dea-opioid-enforcement/,en,PolitiFact,politifact.com,2018-09-18T20:14:50Z,Says Marsha Blackburn 'at the behest of the pharmaceutical industry; co-sponsored a law that weakened DEA enforcement efforts against drug distribution companies that were supplying corrupt doctors and pharmacists who peddled narcotics to the black market.',2018-08-24T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Phil Bredesen,Written Statement,Press Release,Phil Bredesen says Marsha Blackburn weakened DEA opioid enforcement
7450,https://www.politifact.com/factchecks/2018/sep/19/kyrsten-sinema/fact-checking-kyrsten-sinemas-claim-about-age-tax-/,en,PolitiFact,politifact.com,2018-09-19T19:37:09Z,Says she voted to stop a new 'age tax' under which 'Arizonans age 50 & over could be charged 5 times more for their health care.',2018-09-08T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Kyrsten Sinema,Social Media,Twitter,Kyrsten Sinema says she stopped a health care age tax. Really?
6693,https://www.politifact.com/factchecks/2018/sep/19/mike-bishop/campaign-ad-accuses-elissa-slotkin-carpetbagging/,en,PolitiFact,politifact.com,2018-09-19T20:05:51Z,Says Michigan congressional candidate Elissa Slotkin 'just parachuted into the district to run for Congress' and 'admitted that she doesn’t know our area.',2018-09-18T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Mike Bishop,Advertisement,,Campaign ad accuses Elissa Slotkin of carpetbagging in Michigan 8th Congressional District
1388,https://www.politifact.com/factchecks/2018/sep/19/gavin-newsom/true-nearly-half-californias-children-are-or-near-/,en,PolitiFact,politifact.com,2018-09-20T00:29:34Z,Close to half of the children' in California are 'at or near poverty;' when you consider cost-of-living.,2018-09-10T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Gavin Newsom,Speech/Remarks,Campaign,TRUE: Nearly half of California's children are 'at or near poverty' when considering cost-of-living
6805,https://www.politifact.com/factchecks/2018/sep/20/tony-evers/evers-special-education-funding-claim-passes-test/,en,PolitiFact,politifact.com,2018-09-20T16:09:55Z,Special education categorical aid' from the state 'hasn’t been raised in over a decade.',2018-08-16T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Tony Evers,Public Event,,Evers' special education funding claim passes the test
6422,https://www.politifact.com/factchecks/2018/sep/20/patrick-morrisey/did-patrick-morrisey-beat-obama-supreme-court-savi/,en,PolitiFact,politifact.com,2018-09-20T17:27:12Z,Says he 'beat (President Barack) Obama at the Supreme Court; saving coal jobs.',2018-09-04T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Patrick Morrisey,Advertisement,,Did Patrick Morrisey beat Obama at the Supreme Court; saving coal jobs?
3257,https://www.politifact.com/factchecks/2018/sep/20/andrew-cuomo/cuomo-says-he-got-more-votes-democratic-primary/,en,PolitiFact,politifact.com,2018-09-20T21:27:06Z,I think I received more votes in the Democratic primary than any governor in history.',2018-09-14T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Andrew Cuomo,Speech/Remarks,Press Event,Cuomo says he is the all-time Democratic primary champ
1164,https://www.politifact.com/factchecks/2018/sep/21/leonard-lance/malinowski-lance-tax-bill-fight/,en,PolitiFact,politifact.com,2018-09-21T13:17:00Z,Democratic congressional candidate Tom Malinowski 'supports a full repeal of the 2017 tax law; which includes vital tax incentives' for New Jersey communities.,2018-09-10T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Leonard Lance,Written Statement,Campaign,NJ House candidates fight over 2017 tax bill
3561,https://www.politifact.com/factchecks/2018/sep/21/martha-mcsally/martha-mcsallys-claim-kyrsten-sinema-voted-cut-ice/,en,PolitiFact,politifact.com,2018-09-21T16:09:44Z,Says U.S. Rep. Kyrsten Sinema 'voted to cut ICE.',2018-09-16T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Martha McSally,TV Appearance,FOX,Martha McSally's exaggerates Kyrsten Sinema votes on ICE funding
6023,https://www.politifact.com/factchecks/2018/sep/21/scott-walker/tony-evers-supports-cutting-prison-population-50-r/,en,PolitiFact,politifact.com,2018-09-21T16:45:20Z,Says Tony Evers 'wants to cut Wisconsin's prison population in half; a dangerous plan that today would mean releasing thousands of violent criminals back into our communities.',2018-09-12T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Scott Walker,Advertisement,,Tony Evers supports cutting prison population 50%; but releasing thousands of violent criminals?
3788,https://www.politifact.com/factchecks/2018/sep/21/josh-hawley/fact-checking-josh-hawley-video-highlights-insurer/,en,PolitiFact,politifact.com,2018-09-21T21:16:52Z,Says 'Claire McCaskill receives the second-most contributions from insurance companies in the entire Senate.',2018-09-19T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Josh Hawley,Advertisement,,Fact-checking a Josh Hawley video that highlights insurers' donations to Claire McCaskill
2225,https://www.politifact.com/factchecks/2018/sep/21/marcus-molinaro/molinaro-makes-claims-about-cuomos-mta-record/,en,PolitiFact,politifact.com,2018-09-21T22:10:55Z,Says Gov. Andrew Cuomo is 'stealing money from the MTA and sending it upstate for projects that have nothing to do with transit.',2018-09-14T00:00:00Z,Republican,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Marc Molinaro,Speech/Remarks,Press Event,Molinaro makes claims about Cuomo's MTA record
1396,https://www.politifact.com/factchecks/2018/sep/24/lizzie-pannill-fletcher/texass-fletcher-tries-hit-culberson-obamacare/,en,PolitiFact,politifact.com,2018-09-24T12:51:15Z,Texas U.S. Rep John Culberson voted to let insurance companies charge people 50 and over five times more than younger people.',2018-09-19T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Lizzie Pannill Fletcher,Advertisement,,Texas's Fletcher tries to hit Culberson on Obamacare
7471,https://www.politifact.com/factchecks/2018/sep/25/troy-balderson/does-danny-oconnor-get-90-percent-his-campaign-fun/,en,PolitiFact,politifact.com,2018-09-25T15:03:30Z,Says Ohio congressional candidate Danny O’Connor has raised '90 percent of his campaign funds from liberal out of staters.',2018-09-06T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Troy Balderson,Written Statement,Campaign,Does Danny O'Connor get 90 percent of his campaign funds from out of staters?
5653,https://www.politifact.com/factchecks/2018/sep/25/beto-orourke/beto-orourke-claim-he-didnt-try-leave-drunk-drivin/,en,PolitiFact,politifact.com,2018-09-25T22:17:31Z,Says he 'did not try to leave the scene of the accident' that led to his arrest for driving while intoxicated.,2018-09-21T00:00:00Z,Democratic,NA,2018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Beto O'Rourke,Debate,Election Debate,Beto O'Rourke says he didn't try to leave DWI accident scene. Police cited witness saying otherwise.
1406,https://www.politifact.com/factchecks/2018/sep/25/ted-cruz/ted-cruz-simplifies-saying-beto-orourke-called-pol/,en,PolitiFact,politifact.com,2018-09-25T22:39:28Z,Says Beto O’Rourke described police as 'modern-day Jim Crow.',2018-09-21T00:00:00Z,Republican,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Mostly False,Ted Cruz,Debate,Election Debate,Ted Cruz simplifies; saying Beto O'Rourke called police officers 'modern-day Jim Crow'
787,https://www.politifact.com/factchecks/2018/sep/26/scott-walker/scott-walkers-claim-tony-evers-said-taxes-should-p/,en,PolitiFact,politifact.com,2018-09-26T14:02:46Z,Tony Evers says that tax dollars should pay for the abortions just like they pay for tonsillectomies.',2018-09-17T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Scott Walker,Written Statement,Campaign,Scott Walker's claim that Tony Evers said taxes should pay for abortions as they do tonsillectomies
1181,https://www.politifact.com/factchecks/2018/sep/26/mike-dewine/mike-dewine-misleads-about-issue-1-drug-amendment-/,en,PolitiFact,politifact.com,2018-09-26T14:42:02Z,Says Richard Cordray’s 'plan would allow drug dealers to remain on our streets.',2018-09-12T00:00:00Z,Republican,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,False,Mike DeWine,Advertisement,,Mike DeWine misleads about Issue 1; the drug amendment in Ohio
6185,https://www.politifact.com/factchecks/2018/sep/26/mike-bishop/no-elissa-slotkin-does-not-support-plan-would-take/,en,PolitiFact,politifact.com,2018-09-26T17:03:22Z,Says that Elissa Slotkin’s plan is to take Medicare away from current senior recipients,2018-09-21T00:00:00Z,Republican,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Mike Bishop,Advertisement,,No; Elissa Slotkin does not support a plan that would take Medicare away from seniors
6372,https://www.politifact.com/factchecks/2018/sep/26/danny-oconnor/danny-oconnors-ad-ohio-really-slashes/,en,PolitiFact,politifact.com,2018-09-26T18:18:24Z,Troy Balderson backs a 'massive tax giveaway' for corporations 'by slashing Medicare and Social Security.',2018-09-25T00:00:00Z,Democratic,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Danny O'Connor,Advertisement,,Danny O'Connor's ad about Medicare; Social Security really slashes
6679,https://www.politifact.com/factchecks/2018/sep/26/ted-budd/budd-claims-most-mannings-donors-arent-north-carol/,en,PolitiFact,politifact.com,2018-09-26T18:35:47Z,Most of Kathy Manning’s donors are from out-of-state.,2018-08-30T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Ted Budd,Social Media,Twitter,Budd claims most of Manning's donors aren't from North Carolina
5470,https://www.politifact.com/factchecks/2018/sep/26/rick-scott/florida-aren-first-facts-about-rick-scotts-educati/,en,PolitiFact,politifact.com,2018-09-26T20:28:59Z,Fourth grade reading and math scores; first in the nation. Eighth grade reading; first. High school AP classes and college education; both ranked first in the nation.',2018-09-11T00:00:00Z,Republican,NA,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Rick Scott,Advertisement,,Florida scores aren't first: The facts about Rick Scott's education ad
6239,https://www.politifact.com/factchecks/2018/sep/27/rick-scott/gov-rick-scotts-ridiculous-statement-sen-bill-nels/,en,PolitiFact,politifact.com,2018-09-27T14:07:39Z,Says Sen. Bill Nelson is a socialist.,2018-09-19T00:00:00Z,Republican,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Pants on Fire,Rick Scott,Speech/Remarks,Campaign,Gov. Rick Scott's Pants on Fire statement that Sen. Bill Nelson is a socialist
4648,https://www.politifact.com/factchecks/2018/sep/28/bill-nelson/bill-nelson-cherry-picks-rick-scotts-education-fun/,en,PolitiFact,politifact.com,2018-09-28T12:46:38Z,Says Florida Gov. Rick Scott 'subtracted $1.3 billion from public schools.',2018-09-07T00:00:00Z,Democratic,NA,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Bill Nelson,Social Media,Facebook,Bill Nelson cherry-picks Rick Scott's education funding record
6957,https://www.politifact.com/factchecks/2018/sep/28/patrick-morrisey/does-joe-manchin-have-d-rating-national-rifle-asso/,en,PolitiFact,politifact.com,2018-09-28T14:58:56Z,Joe Manchin has a ‘D' rating from the NRA.',2018-09-07T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Patrick Morrisey,Social Media,Twitter,Does Joe Manchin have a D rating from the National Rifle Association?
1258,https://www.politifact.com/factchecks/2018/sep/28/ted-cruz/ted-cruzs-misleading-claim-california-hemorrhaging/,en,PolitiFact,politifact.com,2018-09-28T22:55:47Z,California 'is hemorrhaging population.',2018-09-21T00:00:00Z,Republican,NA,2018,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Ted Cruz,Debate,Election Debate,Ted Cruz's misleading claim: California 'is hemorrhaging population'
4458,https://www.politifact.com/factchecks/2018/sep/23/bruce-rauner/rauner-veers-course-claiming-pritzker-proposed-mil/,en,PolitiFact,politifact.com,2018-10-01T16:49:22Z,J.B. Pritzker’s tax plan' includes a 'new tax per mile you drive with government tracking device.',2018-09-06T00:00:00Z,Republican,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Bruce Rauner,Advertisement,,Rauner veers off course in claiming Pritzker proposed a mileage tax
6344,https://www.politifact.com/factchecks/2018/sep/30/jb-pritzker/pritzkers-flimsy-claim-rauner-delayed-school-fundi/,en,PolitiFact,politifact.com,2018-10-01T16:54:44Z,Because of Bruce Rauner; Illinois went 736 days without a budget; delaying funding for schools while local governments were forced to raise property taxes.',2018-09-13T00:00:00Z,Democratic,NA,2018,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,J. B. Pritzker,Advertisement,,Pritzker's flimsy claim that Rauner delayed school funding
